member,material,burst_kHz,level,capture_index,selected
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_26.csv,pure_water,4,100,26,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_27.csv,pure_water,4,100,27,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_28.csv,pure_water,4,100,28,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_29.csv,pure_water,4,100,29,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_30.csv,pure_water,4,100,30,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_31.csv,pure_water,4,100,31,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_32.csv,pure_water,4,100,32,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_33.csv,pure_water,4,100,33,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_34.csv,pure_water,4,100,34,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_35.csv,pure_water,4,100,35,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_36.csv,pure_water,4,100,36,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_37.csv,pure_water,4,100,37,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_38.csv,pure_water,4,100,38,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_39.csv,pure_water,4,100,39,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_40.csv,pure_water,4,100,40,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_41.csv,pure_water,4,100,41,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_42.csv,pure_water,4,100,42,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_43.csv,pure_water,4,100,43,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_44.csv,pure_water,4,100,44,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_45.csv,pure_water,4,100,45,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_46.csv,pure_water,4,100,46,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_47.csv,pure_water,4,100,47,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_48.csv,pure_water,4,100,48,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_49.csv,pure_water,4,100,49,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_50.csv,pure_water,4,100,50,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_51.csv,pure_water,4,100,51,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_52.csv,pure_water,4,100,52,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_53.csv,pure_water,4,100,53,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_54.csv,pure_water,4,100,54,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_55.csv,pure_water,4,100,55,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_56.csv,pure_water,4,100,56,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_57.csv,pure_water,4,100,57,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_58.csv,pure_water,4,100,58,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_59.csv,pure_water,4,100,59,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_60.csv,pure_water,4,100,60,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_61.csv,pure_water,4,100,61,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_62.csv,pure_water,4,100,62,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_63.csv,pure_water,4,100,63,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/breakdown/breakdown/breakdown_64.csv,pure_water,4,100,64,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_01.csv,pure_water,4,105,1,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_02.csv,pure_water,4,105,2,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_03.csv,pure_water,4,105,3,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_04.csv,pure_water,4,105,4,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_05.csv,pure_water,4,105,5,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_06.csv,pure_water,4,105,6,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_07.csv,pure_water,4,105,7,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_08.csv,pure_water,4,105,8,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_09.csv,pure_water,4,105,9,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_10.csv,pure_water,4,105,10,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_11.csv,pure_water,4,105,11,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_12.csv,pure_water,4,105,12,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_13.csv,pure_water,4,105,13,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_14.csv,pure_water,4,105,14,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_15.csv,pure_water,4,105,15,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_16.csv,pure_water,4,105,16,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_17.csv,pure_water,4,105,17,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_18.csv,pure_water,4,105,18,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_19.csv,pure_water,4,105,19,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_20.csv,pure_water,4,105,20,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_21.csv,pure_water,4,105,21,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_22.csv,pure_water,4,105,22,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_23.csv,pure_water,4,105,23,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_24.csv,pure_water,4,105,24,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_25.csv,pure_water,4,105,25,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_26.csv,pure_water,4,105,26,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_27.csv,pure_water,4,105,27,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_28.csv,pure_water,4,105,28,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_29.csv,pure_water,4,105,29,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_30.csv,pure_water,4,105,30,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_31.csv,pure_water,4,105,31,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_32.csv,pure_water,4,105,32,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_33.csv,pure_water,4,105,33,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_34.csv,pure_water,4,105,34,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_35.csv,pure_water,4,105,35,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_36.csv,pure_water,4,105,36,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_37.csv,pure_water,4,105,37,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_38.csv,pure_water,4,105,38,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_39.csv,pure_water,4,105,39,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_40.csv,pure_water,4,105,40,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_41.csv,pure_water,4,105,41,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_42.csv,pure_water,4,105,42,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_43.csv,pure_water,4,105,43,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_44.csv,pure_water,4,105,44,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_45.csv,pure_water,4,105,45,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_46.csv,pure_water,4,105,46,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_47.csv,pure_water,4,105,47,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_48.csv,pure_water,4,105,48,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_49.csv,pure_water,4,105,49,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_50.csv,pure_water,4,105,50,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_51.csv,pure_water,4,105,51,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_52.csv,pure_water,4,105,52,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_53.csv,pure_water,4,105,53,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_54.csv,pure_water,4,105,54,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_55.csv,pure_water,4,105,55,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_56.csv,pure_water,4,105,56,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_57.csv,pure_water,4,105,57,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_58.csv,pure_water,4,105,58,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_59.csv,pure_water,4,105,59,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_60.csv,pure_water,4,105,60,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_61.csv,pure_water,4,105,61,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_62.csv,pure_water,4,105,62,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_63.csv,pure_water,4,105,63,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/105% breakdown/105breakdown-0006/105breakdown-0006_64.csv,pure_water,4,105,64,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_01.csv,pure_water,4,115,1,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_02.csv,pure_water,4,115,2,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_03.csv,pure_water,4,115,3,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_04.csv,pure_water,4,115,4,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_05.csv,pure_water,4,115,5,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_06.csv,pure_water,4,115,6,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_07.csv,pure_water,4,115,7,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_08.csv,pure_water,4,115,8,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_09.csv,pure_water,4,115,9,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_10.csv,pure_water,4,115,10,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_11.csv,pure_water,4,115,11,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_12.csv,pure_water,4,115,12,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_13.csv,pure_water,4,115,13,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_14.csv,pure_water,4,115,14,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_15.csv,pure_water,4,115,15,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_16.csv,pure_water,4,115,16,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_17.csv,pure_water,4,115,17,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_18.csv,pure_water,4,115,18,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_19.csv,pure_water,4,115,19,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_20.csv,pure_water,4,115,20,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_21.csv,pure_water,4,115,21,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_22.csv,pure_water,4,115,22,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_23.csv,pure_water,4,115,23,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_24.csv,pure_water,4,115,24,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_25.csv,pure_water,4,115,25,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_26.csv,pure_water,4,115,26,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_27.csv,pure_water,4,115,27,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_28.csv,pure_water,4,115,28,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_29.csv,pure_water,4,115,29,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_30.csv,pure_water,4,115,30,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_31.csv,pure_water,4,115,31,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_32.csv,pure_water,4,115,32,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_33.csv,pure_water,4,115,33,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_34.csv,pure_water,4,115,34,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_35.csv,pure_water,4,115,35,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_36.csv,pure_water,4,115,36,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_37.csv,pure_water,4,115,37,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_38.csv,pure_water,4,115,38,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_39.csv,pure_water,4,115,39,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_40.csv,pure_water,4,115,40,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_41.csv,pure_water,4,115,41,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_42.csv,pure_water,4,115,42,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_43.csv,pure_water,4,115,43,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_44.csv,pure_water,4,115,44,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_45.csv,pure_water,4,115,45,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_46.csv,pure_water,4,115,46,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_47.csv,pure_water,4,115,47,True
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_48.csv,pure_water,4,115,48,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_49.csv,pure_water,4,115,49,False
Lissajouswaveformsdifferentmediums/pure water/4 kHz/115% breakdown/115breakdown-0007/115breakdown-0007_50.csv,pure_water,4,115,50,False
