condition,material,burst_kHz,member,capture_index,carrier_Hz,detected_burst_Hz,burst_detection_method,burst_frequency_relative_error,voltage_pp_kV,locked_charge_sign,file_sign_vote,sign_vote_disagrees,charge_lsb_nC,complex_fit_residual_rms_nC,complex_fit_signal_codes,raw_qv_energy_per_burst_uJ,burst_energy_median_uJ,apparent_lissajous_power_mW,detected_activity_on_fraction,duty_on_fraction,duty_envelope_contrast,source_voltage_clipped,current_clipped,monitor_voltage_clipped,negative_peak_envelope_halfcycle_median_nC,negative_peak_envelope_halfcycle_p95_nC,negative_all_halfcycle_p95_nC,negative_record_total_nC,negative_record_average_equivalent_flow_per_s,negative_peak_halfcycle_average_equivalent_flow_p95_per_s,negative_resolved_halfcycles,negative_total_halfcycles,negative_resolved_halfcycle_fraction,negative_peak_charge_resolution_threshold_nC,negative_peak_rate_resolution_threshold_per_s,positive_peak_envelope_halfcycle_median_nC,positive_peak_envelope_halfcycle_p95_nC,positive_all_halfcycle_p95_nC,positive_record_total_nC,positive_record_average_equivalent_flow_per_s,positive_peak_halfcycle_average_equivalent_flow_p95_per_s,positive_resolved_halfcycles,positive_total_halfcycles,positive_resolved_halfcycle_fraction,positive_peak_charge_resolution_threshold_nC,positive_peak_rate_resolution_threshold_per_s,transport_imbalance_nC
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_51.csv,51,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.86115842666828,42.411984808540176,2458.2456439536,2458.2456439536,24596.230328542963,0.33229169994908864,0.33229169994908864,0.84034122618341,False,False,False,122.24566029709946,133.59725266696495,139.30450410123888,37572.95637757844,2.3450426910817804e+16,1.7610678851614448e+17,386.0,1164.0,0.3316151202749141,19.957202670999298,2.66151164366988e+16,199.69992024791742,215.8880898483483,211.51762392752732,37635.45102715923,2.3489431725812508e+16,2.945809058899897e+17,257.0,1064.0,0.24154135338345864,28.19471783162291,5.873253569311446e+16,62.49464958078897
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_52.csv,52,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.559521626846703,42.04570027674204,2403.3459786187477,2403.3459786187477,24046.926064806234,0.33229166666665894,0.33229166666665894,0.8391229159630421,False,False,False,116.34484280961034,127.14904095828005,133.39536560647977,36361.075117914144,2.26940548910396e+16,1.6880193688742666e+17,386.0,1162.0,0.33218588640275387,19.957202670999298,2.671462828289763e+16,-15.985154728599454,209.94024345475611,204.84357316362932,36884.68399828026,2.302085514746574e+16,2.8438984004331824e+17,251.0,1123.0,0.22350845948352627,28.19471783162291,6.008342709221849e+16,523.6088803661187
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_53.csv,53,119994.81622405129,9995.202302903954,voltage activity-envelope rising edges,0.00047976970960462496,7.739296200000001,1,-1,True,7.9047679999999945,21.42764562763767,42.09941313242255,2422.740690223938,2422.740690223938,24215.78332626542,0.3309053069719022,0.3309053069719022,0.8398386544047921,False,False,False,117.79986138369533,126.62512094640681,132.7393552502635,37684.63683267525,2.3520130085710304e+16,1.679349558781524e+17,418.0,1135.0,0.3682819383259912,19.957202670999298,2.6711168430100344e+16,-14.104823833715791,209.35596123251767,202.74385472604206,38237.43102619125,2.3865145785340132e+16,2.8537287375373034e+17,282.0,1140.0,0.24736842105263157,28.19471783162291,6.040822894673558e+16,552.7941935159979
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_54.csv,54,119994.81622405129,9995.202302903954,voltage activity-envelope rising edges,0.00047976970960462496,7.739296200000001,1,-1,True,7.9047679999999945,21.480871221110757,42.283927256203754,2454.5208338918073,2454.5208338918073,24533.432291441124,0.33090534008098293,0.33090534008098293,0.8400346209115569,False,False,False,121.169435862709,131.1148596207298,133.35812578773587,38696.440345294526,2.415162748725484e+16,1.720593715642725e+17,432.0,1143.0,0.3779527559055118,19.957202670999298,2.6671617040042164e+16,-10.72001983662522,210.698212583459,203.087040819314,39147.82513239863,2.4433350486431892e+16,2.871253174450834e+17,299.0,1144.0,0.26136363636363635,28.19471783162291,5.9604100265223656e+16,451.3847871041071
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_55.csv,55,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.386352021639293,42.32378164191226,2426.440082223872,2426.440082223872,24277.996500301575,0.33125003317808976,0.33125003317808976,0.841383256344602,False,False,False,120.2097912834383,128.86348890831783,132.25130933169726,38332.59168803238,2.3924538453909124e+16,1.706964685122777e+17,418.0,1160.0,0.3603448275862069,19.957202670999298,2.659040245377622e+16,-12.658076780376927,207.10245198997814,201.07192050076296,38718.4174452465,2.416534406496985e+16,2.8208885319177437e+17,298.0,1138.0,0.2618629173989455,28.19471783162291,5.9390638135561256e+16,385.82575721412286
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_56.csv,56,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.314689621997122,42.42932064156592,2410.1829589219196,2410.1829589219196,24115.3341763805,0.331250033178087,0.331250033178087,0.8440769229058656,False,False,False,121.5090202275334,133.34663728022093,132.5047622849147,37896.22900903241,2.3652191210118536e+16,1.7559075725573453e+17,407.0,1165.0,0.34935622317596565,19.957202670999298,2.6566475386659212e+16,196.10556862568166,207.7913389212375,201.7083439382739,37974.4258273538,2.370099622706414e+16,2.832984533049112e+17,293.0,1079.0,0.2715477293790547,28.19471783162291,5.838880365604545e+16,78.19681832139031
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_57.csv,57,119994.81622405129,9995.202302903954,voltage activity-envelope rising edges,0.00047976970960462496,7.739296200000001,1,-1,True,7.9047679999999945,21.45488217359224,42.28844312147954,2423.3607281551635,2423.3607281551635,24221.980730823496,0.3288241415192435,0.3288241415192435,0.8411123541008549,False,False,False,120.39540474655612,131.11140051107796,132.28654643829293,37461.85391960404,2.338108448154078e+16,1.7368656944128096e+17,410.0,1143.0,0.35870516185476814,19.957202670999298,2.658146064736862e+16,-9.31888429449608,207.9688499151945,203.269314233886,37807.27695877031,2.3596673525210364e+16,2.841950935620345e+17,277.0,1126.0,0.24600355239786856,28.19471783162291,5.938045579600464e+16,345.42303916627134
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_58.csv,58,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.459274083266074,42.35000993059722,2442.6401167587337,2442.6401167587337,24440.087616675508,0.33125003317808827,0.33125003317808827,0.8392778128843483,False,False,False,121.59508296028716,131.2475402536583,132.2634380315381,37884.52631660845,2.364488720319957e+16,1.7236491403441286e+17,415.0,1170.0,0.3547008547008547,19.957202670999298,2.659159742625491e+16,198.01721064803905,211.1279962161569,202.99933060396407,38262.015153552304,2.388048948829641e+16,2.8669112520814858e+17,269.0,1079.0,0.24930491195551435,28.19471783162291,5.869841594549704e+16,377.48883694385586
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_59.csv,59,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.426393783420615,42.33133680078784,2431.3963291339996,2431.3963291339996,24327.58673993709,0.33229166666666765,0.33229166666666765,0.8386536389629252,False,False,False,118.37934511583234,131.01338789641997,131.56177968177968,37477.093279641864,2.3390595830478652e+16,1.723521610694808e+17,411.0,1160.0,0.3543103448275862,19.957202670999298,2.6655913582848344e+16,197.6345875964611,209.59861579491587,202.19007365161102,37622.21590308024,2.348117128160495e+16,2.8536844655804576e+17,280.0,1062.0,0.263653483992467,28.19471783162291,5.83686968990587e+16,145.12262343837938
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_60.csv,60,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.346118871049903,42.23411108161829,2412.7794642045133,2412.7794642045133,24141.313777783245,0.332291599788819,0.332291599788819,0.8382756815899121,False,False,False,116.94768965142899,128.72453231621049,131.0910575267685,36949.03476882701,2.306101842411069e+16,1.7097432016434086e+17,400.0,1158.0,0.3454231433506045,19.957202670999298,2.6644593446702904e+16,193.7444817050999,209.8784778026088,200.82011837505956,37247.26489643524,2.324715293372447e+16,2.831322592446504e+17,266.0,1091.0,0.24381301558203483,28.19471783162291,5.878693928032747e+16,298.23012760822894
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_61.csv,61,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.215123070395407,41.99815317746021,2372.198019927665,2372.198019927665,23735.271951591716,0.33020833333333344,0.33020833333333344,0.8365136333326713,False,False,False,113.97789386703604,125.1295194636952,129.95819962319055,36087.07037847287,2.2523040184320384e+16,1.6497503613425347e+17,399.0,1159.0,0.3442622950819672,19.957202670999298,2.6664470966332776e+16,-16.277649834274435,201.20975375983417,197.33267393614173,36646.98420995973,2.2872499466940856e+16,2.7185210946898435e+17,271.0,1153.0,0.23503902862098872,28.19471783162291,5.99344534313252e+16,559.9138314868615
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_62.csv,62,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.254077077491402,42.080789025154644,2405.269098215148,2405.269098215148,24066.168036274277,0.3312500331780857,0.3312500331780857,0.8372275806329146,False,False,False,115.22046893228006,127.48799359136072,130.4195165844375,37563.34636437285,2.3444429008762268e+16,1.6971378823793248e+17,406.0,1160.0,0.35,19.957202670999298,2.671414426738107e+16,-14.663092630932127,199.45042962955574,196.90155814715342,38243.92269265569,2.386919743217953e+16,2.6905087777304893e+17,284.0,1169.0,0.24294268605645852,28.19471783162291,5.97293589661512e+16,680.5763282828411
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_63.csv,63,119994.81622405129,10005.603137766497,voltage activity-envelope rising edges,0.000560313776649673,7.739296200000001,1,-1,True,7.9047679999999945,21.335686134284007,42.255320384814915,2420.246169600622,2420.246169600622,24216.02266872333,0.33020836640708895,0.33020836640708895,0.8380416648222678,False,False,False,118.51255123567611,127.80798094067815,131.91383551666155,37666.75894998413,2.3508971954389596e+16,1.7005437318129053e+17,407.0,1155.0,0.3523809523809524,19.957202670999298,2.6714192852268468e+16,-13.69561892605806,204.4532986700184,199.17272063348565,38043.705441403494,2.3744235745119516e+16,2.7808584483793328e+17,281.0,1137.0,0.24714160070360597,28.19471783162291,5.95686039920244e+16,376.9464914193668
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_64.csv,64,119994.81622405129,9995.202302903954,voltage activity-envelope rising edges,0.00047976970960462496,7.739296200000001,1,-1,True,7.9047679999999945,21.90825159185574,43.02952302286044,2515.588917693612,2515.588917693612,25143.820143290854,0.3329865057418673,0.3329865057418673,0.8405183858698896,False,False,False,127.3460022068372,137.66710353262343,136.42105660993624,39761.92856011474,2.4816631147198132e+16,1.799380278146378e+17,432.0,1137.0,0.37994722955145116,19.957202670999298,2.6461527979650304e+16,201.12932163205542,215.90810227650982,209.69968747879713,39142.04304725323,2.4429741710914424e+16,2.93210538981919e+17,286.0,1018.0,0.28094302554027506,28.19471783162291,5.8172074244129544e+16,-619.8855128615105
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_01.csv,1,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,8.21358276,1,-1,True,7.9047679999999945,47.25634067859658,47.82744289687193,3531.909097876263,3531.909097876263,70604.2918974805,0.4833333333333229,0.4833333333333229,0.7882654100859672,False,False,False,289.96709622193896,299.21125635648593,295.5354150313384,114161.1196438582,7.125143322134193e+16,4.249012286286776e+17,871.0,871.0,1.0,19.957202670999298,2.846088680160008e+16,76.2280039317731,87.27704974775382,306.3363314383764,114509.00305450057,7.146855785781645e+16,1.1407592898919026e+17,993.0,1051.0,0.9448144624167459,28.19471783162291,3.822844379220903e+16,347.88341064237466
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_02.csv,2,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,8.21358276,1,-1,True,7.9047679999999945,45.534086777741976,48.215388814737636,3616.094307244262,3616.094307244262,72287.18829457145,0.48333333333332723,0.48333333333332723,0.7801344854156075,False,False,False,295.34402987379997,306.55491440721,299.8180669899555,120134.01308968238,7.497929801297134e+16,4.343452070494853e+17,987.0,992.0,0.9949596774193549,19.957202670999298,2.8405833563799692e+16,82.63481865738625,93.54624274888717,305.9510003396968,116487.21889737883,7.270322264094013e+16,1.2659491296221565e+17,1001.0,1045.0,0.9578947368421052,28.19471783162291,3.957888782279664e+16,-3646.794192303554
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_03.csv,3,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,8.21358276,1,-1,True,7.9047679999999945,47.282556894612725,48.15798445122542,3668.167615466628,3668.167615466628,73328.15479509949,0.4833333333333337,0.4833333333333337,0.7786778059883931,False,False,False,299.7826281206437,315.7516475273704,306.8859574744912,119411.49405374483,7.452835186772634e+16,4.476282036920799e+17,978.0,989.0,0.9888776541961577,19.957202670999298,2.8462648359311268e+16,84.53310892521857,97.7187718134099,310.36685080604786,116309.79735318528,7.259248844923309e+16,1.2916518842810832e+17,988.0,1060.0,0.9320754716981132,28.19471783162291,3.888911587665753e+16,-3101.6967005595507
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_04.csv,4,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,8.21358276,1,-1,True,7.9047679999999945,44.2996768523685,48.20365178686911,3641.7011877128866,3641.7011877128866,72799.08019583182,0.485416563585054,0.485416563585054,0.7767912745462218,False,False,False,288.8212028449924,303.1838864197302,295.02032913077784,120034.22593391236,7.491701780857358e+16,4.2909945152545363e+17,983.0,990.0,0.9929292929292929,19.957202670999298,2.840643712548141e+16,81.45522779701244,92.86668683895124,302.85840355420765,117021.05440128635,7.30364056447203e+16,1.2469097875124107e+17,995.0,1054.0,0.9440227703984819,28.19471783162291,3.903679815199273e+16,-3013.171532626002
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_05.csv,5,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,8.21358276,1,-1,True,7.9047679999999945,49.845653769048845,47.9589695461995,3697.804428378723,3697.804428378723,73920.6066764389,0.4833333333333316,0.4833333333333316,0.7799826494136738,False,False,False,308.1723207089639,324.6139179298194,316.52019236847246,118778.2689383224,7.413313677903107e+16,4.604060975740557e+17,974.0,984.0,0.9898373983739838,19.957202670999298,2.8434544796160256e+16,82.48089873957404,97.86881956334273,316.50189493861114,115782.76025378479,7.22635485368509e+16,1.3168307521318798e+17,987.0,1060.0,0.9311320754716981,28.19471783162291,3.883052398491544e+16,-2995.508684537621
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_06.csv,6,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,8.21358276,1,-1,True,7.9047679999999945,46.873953653612105,46.463233298195675,3408.4746692210965,3408.4746692210965,68136.78772637699,0.4833334301549328,0.4833334301549328,0.7860893585237235,False,False,False,257.9235901149437,275.2950766829078,265.27594568821996,108589.77664636778,6.7774188299627144e+16,3.896185438890227e+17,919.0,946.0,0.9714587737843552,19.957202670999298,2.8428597301387572e+16,45.68101729004597,59.723238676180024,305.7875802138767,106133.80996798762,6.624134466315656e+16,7.86734760075538e+16,944.0,1051.0,0.8981921979067554,28.19471783162291,3.827447253794145e+16,-2455.966678380166
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_07.csv,7,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,8.21358276,1,-1,True,7.9047679999999945,46.02989315245352,46.46191452989711,3380.378059000446,3380.378059000446,67575.1251200145,0.485416666666663,0.485416666666663,0.7807190499550541,False,False,False,257.088256620366,270.5957868214028,262.6654674729432,107952.1080199954,6.737619988035571e+16,3.805421078334762e+17,859.0,980.0,0.8765306122448979,19.957202670999298,2.8352092782905348e+16,41.71173926358898,55.8516632646156,305.8884820852525,104497.98107410537,6.5220374007318536e+16,7.559634253948771e+16,882.0,1065.0,0.828169014084507,28.19471783162291,3.965751535521323e+16,-3454.126945890035
