condition,material,burst_kHz,member,capture_index,period_index,start_s,stop_s,midpoint_s,signed_raw_qv_energy_uJ,raw_qv_energy_uJ,apparent_power_using_capture_frequency_mW,detected_activity_on_fraction,closure_delta_V_kV,closure_delta_Q_nC,closure_contribution_fraction,detected_burst_Hz,detector_method,source_voltage_clipped,monitor_voltage_clipped,power_usable
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,2,0.00014913599,0.00019905598999999999,0.00017409598999999998,-1800.7419981908056,1800.7419981908056,35997.56113450521,0.40833333333333377,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,3,0.00019915999000000002,0.00024907999,0.00022411999,-1816.329338729585,1816.329338729585,36309.15837860393,0.4104166666666667,0.15809548,0.0,0.004468250584064185,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,4,0.00024918399,0.00029910398,0.000274143985,-1770.1824565043914,1770.1824565043914,35386.66353162574,0.41250008263222804,-0.15809548,0.0,0.004584733397854262,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,5,0.00029920798,0.00034912798,0.00032416798,-1778.2667039659275,1778.2667039659275,35548.270909315324,0.4083333333333327,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,6,0.00034923198,0.00039915198000000003,0.00037419198000000005,-1753.3478453124637,1753.3478453124637,35050.13284251765,0.4104166666666668,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,7,0.00039925598000000004,0.00044917598,0.00042421598,-1769.5503464193791,1769.5503464193791,35374.02739527094,0.4145833333333338,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,8,0.00044927998,0.00049919997,0.000474239975,-1754.5562395305897,1754.5562395305897,35074.2891318613,0.40833321481034035,0.0,7.904780000000002,0.001423145345387528,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,9,0.00049930397,0.00054922397,0.00052426397,-1742.1175020747337,1742.1175020747337,34825.63373733332,0.40833333333333316,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,10,0.00054932797,0.0005992479699999999,0.00057428797,-1791.9989088701343,1791.9989088701343,35822.783241480276,0.4145833333333349,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,11,0.00059935197,0.00064927197,0.00062431197,-1804.505687276935,1804.505687276935,36072.7988021474,0.4125000000000005,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,12,0.00064937596,0.00069929596,0.0006743359599999999,-1806.9541001979637,1806.9541001979637,36121.743567080855,0.4125000000000005,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,13,0.00069939996,0.00074931996,0.00072435996,-1773.9000047129052,1773.9000047129052,35460.97882445553,0.41458333333333275,0.0,-7.904780000000002,0.001407626438285469,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,14,0.00074942396,0.00079934396,0.00077438396,-1770.1387320331833,1770.1387320331833,35385.78946175512,0.4145833333333349,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,15,0.00079944796,0.00084936795,0.000824407955,-1770.1460399268096,1770.1460399268096,35385.93554950553,0.4104167488815611,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,16,0.00084947195,0.00089939195,0.0008744319500000001,-1754.5999724681003,1754.5999724681003,35075.16337097674,0.40833333333333555,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,17,0.00089949595,0.00094941595,0.00092445595,-1735.2465233966777,1735.2465233966777,34688.280093521105,0.4124999999999992,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,18,0.00094951995,0.00099943995,0.00097447995,-1792.635908850994,1792.635908850994,35835.51712883155,0.4124999999999983,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,19,0.00099954395,0.0010494639400000002,0.001024503945,-1787.6589343832813,1787.6589343832813,35736.025395509205,0.4145832160623389,0.0,7.90476799999999,0.0013967903535075507,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,20,0.00104956794,0.00109948794,0.0010745279400000002,-1765.1860393984916,1765.1860393984916,35286.78313209943,0.41666666666666413,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,21,0.0010995919400000002,0.0011495119400000001,0.0011245519400000003,-1778.9255664738648,1778.9255664738648,35561.44183742858,0.4124999999999992,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,22,0.0011496159399999998,0.0011995359400000002,0.00117457594,-1787.6419558445432,1787.6419558445432,35735.68598765021,0.4124999999999956,0.0,7.90476799999999,0.0013968036198437142,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,23,0.0011996399399999999,0.00124955993,0.001224599935,-1759.5575059823084,1759.5575059823084,35174.266471772615,0.4166665498130069,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,24,0.0012496639300000002,0.0012995839300000002,0.00127462393,-1753.338126326935,1753.338126326935,35049.93855606457,0.41041666666666343,0.0,7.90476799999999,0.0014241318986994733,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,25,0.0012996879299999999,0.00134960793,0.00132464793,-1725.898011378661,1725.898011378661,34501.399555818694,0.41041666666666166,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,26,0.00134971193,0.0013996319200000001,0.001374671925,-1782.6965785096727,1782.6965785096727,35636.82589379775,0.41250008263222515,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,27,0.0013997359199999998,0.0014496559200000002,0.00142469592,-1793.268031505253,1793.268031505253,35848.153516450686,0.41041666666666204,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,28,0.00144975992,0.00149967992,0.00147471992,-1774.5029860875109,1774.5029860875109,35473.03266610366,0.41249999999999737,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,29,0.00149978392,0.00154970392,0.00152474392,-1778.315293828074,1778.315293828074,35549.24224031937,0.41041666666666343,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,30,0.0015498079199999998,0.00159972791,0.001574767915,-1763.9023269572274,1763.9023269572274,35261.12120100104,0.4104167488815571,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,31,0.00159983191,0.00164975191,0.0016247919099999998,-1768.9157559141374,1768.9157559141374,35361.34167431215,0.40833333333333205,0.0,7.904780000000002,0.0014115926873059107,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,32,0.00164985591,0.00169977591,0.00167481591,-1765.8425101548823,1765.8425101548823,35299.906248131556,0.4041666666666671,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,33,0.00169987991,0.0017497999099999998,0.00172483991,-1776.4212965704671,1776.4212965704671,35511.380468817515,0.41041666666666343,0.0,-7.90476799999999,0.0014056264466817624,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,34,0.00174990391,0.0017998239,0.001774863905,-1768.942457647084,1768.942457647084,35361.87545275743,0.41041654856100673,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,35,0.0017999278999999999,0.0018498479,0.0018248879,-1810.7081114986195,1810.7081114986195,36196.78777187574,0.4104166666666638,0.0,7.90476799999999,0.0013790100895066646,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,36,0.0018499519,0.0018998719,0.0018749118999999998,-1797.6323082588474,1797.6323082588474,35935.39717456676,0.40833333333333643,0.0,7.90476799999999,0.0013890408752870531,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,37,0.0018999759,0.00194989589,0.001924935895,-1785.1279239637986,1785.1279239637986,35685.42947316223,0.4083334151308909,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,38,0.00194999989,0.00199991989,0.00197495989,-1763.9314946426239,1763.9314946426239,35261.70427483354,0.4104166666666682,0.0,7.90476799999999,0.0014155792118299068,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,39,0.00200002389,0.00204994389,0.00202498389,-1770.1776237980407,1770.1776237980407,35386.56692387045,0.4104166666666595,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,40,0.00205004789,0.00209996789,0.00207500789,-1756.4307691548497,1756.4307691548497,35111.761737495835,0.41041666666666743,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,41,0.00210007189,0.00214999188,0.002125031885,-1740.8726344281672,1740.8726344281672,34800.748329397786,0.40625008138022456,0.0,-7.90476799999999,0.001075397862118032,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,42,0.00215009588,0.00220001588,0.00217505588,-1789.5359288326526,1789.5359288326526,35773.54727399499,0.4104166666666638,0.0,7.90476799999999,0.0013953252989656287,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,43,0.00220011988,0.00225003988,0.00222507988,-1784.551694992014,1784.551694992014,35673.910422870664,0.4083333333333281,-0.15809548,0.0,0.004547817051983861,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,44,0.00225014388,0.00230006388,0.00227510388,-1780.7612708052193,1780.7612708052193,35598.138309749,0.40833333333333244,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,45,0.00230016788,0.00235008787,0.002325127875,-1773.8999825764997,1773.8999825764997,35460.97838193983,0.4062498810596724,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,46,0.00235019187,0.00240011187,0.00237515187,-1772.0302901767643,1772.0302901767643,35423.60247438071,0.4083333333333404,0.15809548,7.90476799999999,0.00598906206195882,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,47,0.00240021587,0.00245013587,0.00242517587,-1780.146128088686,1780.146128088686,35585.84135795518,0.4145833333333266,0.0,7.904780000000002,0.0010516740854985198,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,48,0.00245023987,0.00250015987,0.00247519987,-1753.2968301295912,1753.2968301295912,35049.113028370986,0.4104166666666638,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,49,0.00250026387,0.00255018386,0.002525223865,-1752.0689862068477,1752.0689862068477,35024.56793156256,0.41041654856100496,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,50,0.00255028786,0.00260020786,0.00257524786,-1785.8062723255057,1785.8062723255057,35698.98993137644,0.4124999999999945,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,1,51,0.00260031186,0.00265023186,0.0026252718600000002,-1775.1667206825584,1775.1667206825584,35486.300989209536,0.4104166666666587,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
