condition,material,burst_kHz,member,capture_index,burst_index,target_charge_polarity,pin_voltage_polarity,amplitude_kV,duration_s,midpoint_s,nominal_directed_terminal_charge_nC,passive_background_nC,terminal_excess_nC,model_factor,model_dependent_charge_nC,halfcycle_average_equivalent_flow_per_s,above_passive_resolution_threshold,background_model,evidence_tier,factor_source
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,156,negative,-1,5.107140026666666,3.9909151805170295e-06,0.007825343078095095,-243.83467006167373,-45.5239682878447,-198.31070177382904,1.0,-198.31070177382904,-3.1014391153351514e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,157,negative,-1,5.054441413333333,3.998338772242746e-06,0.007875331793700771,-231.28100094583812,-44.594196881555604,-186.6868040642825,1.0,-186.6868040642825,-2.9142287535473395e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,158,negative,-1,5.080790799999999,3.964151290437173e-06,0.007925319927882398,-236.11481810820248,-44.97990333606656,-191.13491477213591,1.0,-191.13491477213591,-3.009396507833605e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,159,negative,-1,5.080790639999999,3.997420163444343e-06,0.007975314325097332,-229.0299780426529,-44.75901290262234,-184.27096514003057,1.0,-184.27096514003057,-2.8771779148933526e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,160,negative,-1,5.080790718333333,3.989875188872144e-06,0.008025311456489338,-226.208480609756,-44.84316270477593,-181.3653179049801,1.0,-181.3653179049801,-2.8371646327522986e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,161,negative,-1,5.080790639999999,3.991632063802403e-06,0.008075313183818622,-230.4752423418923,-45.334969823063034,-185.14027251882928,1.0,-185.14027251882928,-2.894942901810538e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,162,negative,-1,5.15973612,3.98750945154909e-06,0.008125308571435771,-234.44878541240303,-44.86147520482979,-189.58731020757324,1.0,-189.58731020757324,-2.9675438552339405e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,163,negative,-1,5.15983864,3.983267104865074e-06,0.00817530502384535,-229.90942630516977,-45.61413008246061,-184.29529622270917,1.0,-184.29529622270917,-2.8877821483514035e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,164,negative,-1,5.212434573333333,4.0030499407102405e-06,0.008225304271114595,-246.4505708016625,-46.17019406631853,-200.28037673534396,1.0,-200.28037673534396,-3.122748422689624e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,165,negative,-1,5.133489413333333,3.964539970958969e-06,0.00827528063415277,-243.81653805244073,-44.30758169559084,-199.5089563568499,1.0,-199.5089563568499,-3.140936831660368e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,166,negative,-1,5.186085346666667,3.987244561189443e-06,0.008325292335909895,-229.5102047992889,-46.971325265709716,-182.5388795335792,1.0,-182.5388795335792,-2.857407052831649e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,167,negative,-1,5.107140026666666,3.976693920043975e-06,0.00837527058612687,-221.89563212480687,-44.81461229415144,-177.08101983065544,1.0,-177.08101983065544,-2.779325777669055e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,168,negative,-1,5.0017428,3.9552020490232764e-06,0.008425260744088501,-237.32667839955582,-44.36156208157091,-192.9651163179849,1.0,-192.9651163179849,-3.0450872284779994e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,169,negative,-1,5.028092186666666,3.961764692151856e-06,0.008475259134020544,-227.1394660003391,-45.17442620187052,-181.96503979846858,1.0,-181.96503979846858,-2.8667438260192925e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,170,negative,-1,5.1861879066666665,3.9844518442532645e-06,0.008525259810928953,-227.5465170896437,-44.37988957642733,-183.16662751321635,1.0,-183.16662751321635,-2.8692432797525027e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,171,negative,-1,5.1333867333333325,4.006051658610524e-06,0.008575259966688186,-226.0871875061249,-44.95719191383681,-181.12999559228808,1.0,-181.12999559228808,-2.8220417695223136e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,172,negative,-1,5.15973612,4.0012261647518615e-06,0.008625253821947149,-237.10910495199755,-44.77272806938444,-192.3363768826131,1.0,-192.3363768826131,-3.000253402912012e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,173,negative,-1,5.133489413333333,3.975721853148248e-06,0.008675258102601044,-227.4018915554336,-45.32254364207235,-182.07934791336123,1.0,-182.07934791336123,-2.8584743708195382e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,174,negative,-1,5.080790718333333,3.993231608644468e-06,0.008725244620239332,-227.60788947658656,-44.54031945218745,-183.06757002439912,1.0,-183.06757002439912,-2.861386494770932e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,175,negative,-1,5.107140026666666,4.00037988681004e-06,0.008775222270413365,-230.54845517079644,-44.42043487242623,-186.12802029837022,1.0,-186.12802029837022,-2.904023519201489e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,176,negative,-1,5.107140026666666,3.9857065671968644e-06,0.00882522760973772,-246.43085595632968,-45.733736248734715,-200.69711970759496,1.0,-200.69711970759496,-3.1428628092761965e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,177,negative,-1,5.080790718333333,3.984451862139998e-06,0.00887521979092948,-233.97574361325567,-45.219045322085506,-188.75669829117015,1.0,-188.75669829117015,-2.956809834858525e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,178,negative,-1,5.23878384,4.016276212858924e-06,0.008925225058964578,-222.8392194483676,-45.5771342317972,-177.2620852165704,1.0,-177.2620852165704,-2.7547480671143872e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,179,negative,-1,5.107140026666666,3.9793372927799525e-06,0.008975224781710377,-240.54360071904281,-44.76911898243152,-195.77448173661128,1.0,-195.77448173661128,-3.070682664985348e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,180,negative,-1,5.107140026666666,3.9749976638633194e-06,0.00902521193522909,-249.20684868315743,-44.891821628256196,-204.31502705490124,1.0,-204.31502705490124,-3.208137974532685e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,181,negative,-1,5.186085346666667,3.9959745522944595e-06,0.009075205994237806,-227.54459877099427,-45.8884731419926,-181.65612562900168,1.0,-181.65612562900168,-2.8373763188601235e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,182,negative,-1,5.054441293333333,4.026242547043937e-06,0.009125204653774189,-229.02826565467362,-45.01661288459962,-184.011652770074,1.0,-184.011652770074,-2.8525613823592794e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,183,negative,-1,4.975393573333333,3.9749116106917864e-06,0.009175187408332904,-221.02244700385498,-43.949430680441495,-177.07301632341347,1.0,-177.07301632341347,-2.7804463255281706e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,184,negative,-1,5.133489331666666,4.008059818785131e-06,0.009225180004344401,-235.7952063026505,-45.30023347112492,-190.4949728315256,1.0,-190.4949728315256,-2.966462965434258e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,185,negative,-1,5.054441413333333,3.9733374993331655e-06,0.009275169332376407,-230.78374302301253,-44.55553288011993,-186.2282101428926,1.0,-186.2282101428926,-2.925362025557918e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,186,negative,-1,5.133489331666666,4.004651097741854e-06,0.00932519163331839,-243.23592598354205,-45.53956653696036,-197.69635944658168,1.0,-197.69635944658168,-3.0812262825330336e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,187,negative,-1,5.028092186666666,3.9872924165497425e-06,0.009375172277319342,-219.21374329759075,-44.99749377437194,-174.2162495232188,1.0,-174.2162495232188,-2.7270944508720246e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,188,negative,-1,5.107140026666666,3.994837668268303e-06,0.00942517116856365,-228.05891273917692,-45.05013556337671,-183.00877717580022,1.0,-183.00877717580022,-2.8593175450452586e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,189,negative,-1,5.212434453333333,4.051493730828498e-06,0.009475166861180356,-240.21198035504116,-46.2660101290773,-193.94597022596386,1.0,-193.94597022596386,-2.987825265307543e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,190,negative,-1,5.107140026666666,4.002382712071581e-06,0.009525155917810158,-247.5905537671039,-44.55113561917557,-203.03941814792833,1.0,-203.03941814792833,-3.1662948348775085e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,191,negative,-1,5.15983864,3.972157054577333e-06,0.009575139388820205,-232.33549501425543,-44.65493029493913,-187.6805647193163,1.0,-187.6805647193163,-2.949052446064926e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,192,negative,-1,5.080790639999999,3.989875149554636e-06,0.009625143366486875,-236.99204232439894,-44.74148693641683,-192.2505553879821,1.0,-192.2505553879821,-3.007446451446363e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,193,negative,-1,5.080688119999999,3.989611753426811e-06,0.009675133120307784,-241.1901900948975,-43.82083474338674,-197.36935535151076,1.0,-197.36935535151076,-3.087725569759564e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,194,negative,-1,5.080790799999999,3.976642463781113e-06,0.009725138512906361,-241.4546347866943,-44.7010032330185,-196.7536315536758,1.0,-196.7536315536758,-3.088131729116325e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,195,negative,-1,5.080790718333333,4.010388538677398e-06,0.009775144709267748,-244.35051510024348,-45.41390744223332,-198.93660765801016,1.0,-198.93660765801016,-3.096120562795655e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,196,negative,-1,5.133489253333332,4.012289240705458e-06,0.0098251241494413,-234.5344674542784,-44.148038014049035,-190.38642944022936,1.0,-190.38642944022936,-2.961647467859131e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,197,negative,-1,5.133489413333333,3.9749116106917864e-06,0.009875107368332903,-242.46770962172275,-44.41557781139623,-198.0521318103265,1.0,-198.0521318103265,-3.109865825910317e+17,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
